Time:2017-11-13 15:00:30:628-Trace>>Socket connect status: TotalCount=30, CurrentCount=0, CloseCount=30, RejectedCount=0


Time:2017-11-13 15:01:30:640-Trace>>Socket connect status: TotalCount=30, CurrentCount=0, CloseCount=30, RejectedCount=0


Time:2017-11-13 15:02:30:654-Trace>>Socket connect status: TotalCount=30, CurrentCount=0, CloseCount=30, RejectedCount=0


Time:2017-11-13 15:03:30:668-Trace>>Socket connect status: TotalCount=30, CurrentCount=0, CloseCount=30, RejectedCount=0


Time:2017-11-13 15:04:30:681-Trace>>Socket connect status: TotalCount=30, CurrentCount=0, CloseCount=30, RejectedCount=0


Time:2017-11-13 15:05:30:695-Trace>>Socket connect status: TotalCount=30, CurrentCount=0, CloseCount=30, RejectedCount=0


Time:2017-11-13 15:06:30:709-Trace>>Socket connect status: TotalCount=30, CurrentCount=0, CloseCount=30, RejectedCount=0


Time:2017-11-13 15:07:30:722-Trace>>Socket connect status: TotalCount=30, CurrentCount=0, CloseCount=30, RejectedCount=0


Time:2017-11-13 15:08:30:737-Trace>>Socket connect status: TotalCount=30, CurrentCount=0, CloseCount=30, RejectedCount=0


Time:2017-11-13 15:09:30:749-Trace>>Socket connect status: TotalCount=30, CurrentCount=0, CloseCount=30, RejectedCount=0


Time:2017-11-13 15:10:30:764-Trace>>Socket connect status: TotalCount=30, CurrentCount=0, CloseCount=30, RejectedCount=0


Time:2017-11-13 15:11:30:776-Trace>>Socket connect status: TotalCount=30, CurrentCount=0, CloseCount=30, RejectedCount=0


Time:2017-11-13 15:12:30:790-Trace>>Socket connect status: TotalCount=30, CurrentCount=0, CloseCount=30, RejectedCount=0


Time:2017-11-13 15:13:30:804-Trace>>Socket connect status: TotalCount=30, CurrentCount=0, CloseCount=30, RejectedCount=0


Time:2017-11-13 15:14:30:817-Trace>>Socket connect status: TotalCount=30, CurrentCount=0, CloseCount=30, RejectedCount=0


Time:2017-11-13 15:15:30:831-Trace>>Socket connect status: TotalCount=30, CurrentCount=0, CloseCount=30, RejectedCount=0


Time:2017-11-13 15:16:30:845-Trace>>Socket connect status: TotalCount=30, CurrentCount=0, CloseCount=30, RejectedCount=0


Time:2017-11-13 15:17:30:859-Trace>>Socket connect status: TotalCount=31, CurrentCount=1, CloseCount=30, RejectedCount=0


Time:2017-11-13 15:18:30:871-Trace>>Socket connect status: TotalCount=31, CurrentCount=1, CloseCount=30, RejectedCount=0


Time:2017-11-13 15:19:30:886-Trace>>Socket connect status: TotalCount=31, CurrentCount=1, CloseCount=30, RejectedCount=0


Time:2017-11-13 15:20:30:898-Trace>>Socket connect status: TotalCount=31, CurrentCount=1, CloseCount=30, RejectedCount=0


Time:2017-11-13 15:21:30:913-Trace>>Socket connect status: TotalCount=31, CurrentCount=1, CloseCount=30, RejectedCount=0


Time:2017-11-13 15:22:30:926-Trace>>Socket connect status: TotalCount=32, CurrentCount=1, CloseCount=31, RejectedCount=0


Time:2017-11-13 15:23:08:685-Redis write queue start init...


Time:2017-11-13 15:23:08:690-Sql wait write queue start init...


Time:2017-11-13 15:23:08:693-Sql write queue start init...


